Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,158.000,1.273,0.598,0.784,0.986,1.463,1.933,2.478,4.701,27.891,0.785
5,157.600,1.238,0.589,0.779,1.286,1.520,1.723,1.837,4.847,6.401,0.808
10,185.600,0.929,0.609,0.702,0.768,1.054,1.469,1.585,1.898,2.588,1.077
15,149.000,1.293,0.600,0.775,1.314,1.500,1.653,1.793,4.083,16.793,0.774
20,158.000,1.173,0.579,0.707,1.277,1.458,1.645,1.773,1.997,8.923,0.852
25,192.200,0.918,0.591,0.678,0.720,1.205,1.542,1.627,1.886,2.316,1.089
30,182.000,0.986,0.575,0.682,0.757,1.310,1.545,1.662,1.897,4.782,1.014
35,154.800,1.147,0.598,0.727,1.229,1.414,1.579,1.755,2.348,7.418,0.872
40,186.800,1.017,0.568,0.671,0.747,1.412,1.577,1.676,1.850,15.268,0.984
45,168.800,1.002,0.556,0.663,0.753,1.342,1.530,1.652,2.034,3.043,0.998
50,243.800,0.801,0.565,0.654,0.703,0.777,1.203,1.512,1.956,8.756,1.248
55,190.200,0.928,0.576,0.670,0.735,1.270,1.495,1.611,1.857,2.244,1.078
