Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.600,8.771,5.363,6.015,7.203,11.155,14.276,15.025,22.273,22.273,0.114
5,16.400,6.669,5.193,5.527,5.672,5.992,11.183,12.630,12.931,12.931,0.150
10,19.800,6.841,5.195,5.431,5.584,6.103,11.375,11.657,14.992,14.992,0.146
15,24.400,6.240,5.124,5.313,5.465,5.684,10.016,11.528,15.865,22.130,0.160
20,21.000,6.181,5.090,5.340,5.464,5.730,10.679,11.377,13.145,13.173,0.162
25,22.000,6.323,5.129,5.443,5.558,5.845,9.384,11.898,13.321,16.618,0.158
30,24.600,5.823,5.082,5.346,5.452,5.634,5.878,6.470,13.440,13.477,0.172
35,20.400,6.549,5.010,5.325,5.483,5.752,11.259,11.556,12.259,23.272,0.153
40,24.800,6.096,5.100,5.367,5.506,5.765,7.402,10.840,12.975,15.504,0.164
45,24.200,5.674,5.016,5.311,5.417,5.541,5.810,6.681,11.798,12.993,0.176
50,21.200,6.830,5.127,5.419,5.702,6.215,11.414,13.045,15.007,22.229,0.146
55,23.200,6.078,5.114,5.347,5.495,5.695,7.646,11.061,12.379,12.426,0.165
