Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,386.600,2.574,0.332,0.954,1.874,3.121,5.603,6.847,13.539,52.004,0.388
5,484.800,2.054,0.324,0.729,1.595,2.692,4.363,5.725,8.305,14.554,0.487
10,464.600,2.139,0.295,0.741,1.513,2.792,4.911,5.787,9.584,22.983,0.468
15,598.400,1.665,0.289,0.661,1.339,2.421,2.996,3.468,5.794,21.915,0.601
20,566.400,1.761,0.240,0.674,1.451,2.436,3.119,5.267,6.216,17.261,0.568
25,532.000,1.874,0.252,0.692,1.449,2.506,3.316,5.483,6.509,58.836,0.534
30,486.400,2.051,0.254,0.723,1.543,2.644,4.491,5.698,7.719,29.841,0.488
35,573.600,1.737,0.248,0.653,1.475,2.440,3.088,5.216,5.979,12.415,0.576
40,593.800,1.679,0.247,0.657,1.391,2.425,3.048,4.587,5.767,12.251,0.596
45,549.400,1.815,0.262,0.677,1.478,2.506,3.223,5.303,6.577,14.115,0.551
50,497.800,2.003,0.240,0.725,1.548,2.688,4.172,5.443,8.789,14.241,0.499
55,562.800,1.771,0.242,0.698,1.487,2.499,3.132,5.287,5.974,18.843,0.565
