Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,459.400,2.165,0.299,0.849,1.721,2.805,4.140,5.944,8.414,19.277,0.462
5,492.000,2.025,0.300,0.714,1.568,2.533,4.270,5.781,10.472,20.555,0.494
10,520.600,1.909,0.274,0.687,1.494,2.538,3.682,5.515,7.941,14.106,0.524
15,492.400,2.025,0.303,0.716,1.557,2.598,4.170,5.788,8.456,15.772,0.494
20,474.400,2.101,0.276,0.721,1.579,2.652,4.692,5.983,9.694,18.275,0.476
25,460.600,2.165,0.279,0.728,1.593,2.820,4.908,5.748,9.453,23.159,0.462
30,512.000,1.948,0.275,0.718,1.571,2.599,3.415,5.682,7.706,19.442,0.513
35,494.600,2.016,0.277,0.725,1.616,2.705,3.808,5.615,8.535,21.384,0.496
40,506.000,1.968,0.283,0.712,1.556,2.604,3.553,5.577,8.347,28.457,0.508
45,525.400,1.899,0.251,0.677,1.438,2.488,3.802,5.560,7.060,19.432,0.527
50,494.800,2.014,0.259,0.733,1.607,2.706,3.768,5.582,7.542,48.858,0.497
55,432.400,2.303,0.244,0.722,1.759,2.757,4.433,6.268,11.085,163.081,0.434
