Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.200,1.846,0.428,0.715,1.107,2.039,4.738,5.460,8.891,8.891,0.542
5,13.200,0.699,0.377,0.454,0.521,0.763,1.093,1.525,4.437,4.437,1.431
10,14.000,0.635,0.352,0.413,0.497,0.687,1.077,1.212,3.401,3.401,1.575
15,14.600,0.894,0.336,0.395,0.448,0.778,1.056,3.302,12.404,12.404,1.119
20,12.000,0.660,0.288,0.383,0.436,0.738,0.902,1.091,8.041,8.041,1.514
25,14.800,0.502,0.310,0.353,0.399,0.463,0.817,0.903,3.766,3.766,1.993
30,16.200,0.660,0.300,0.376,0.468,0.724,0.995,1.092,7.635,7.635,1.516
35,14.400,0.600,0.298,0.368,0.429,0.687,0.831,0.948,5.763,5.763,1.668
40,18.400,0.510,0.304,0.370,0.425,0.541,0.756,0.925,2.560,2.560,1.959
45,14.800,0.743,0.267,0.418,0.785,0.930,1.203,1.480,1.587,1.587,1.346
50,14.000,0.653,0.280,0.373,0.441,0.543,0.912,1.099,6.958,6.958,1.531
55,10.600,0.659,0.328,0.403,0.601,0.909,1.009,1.110,1.414,1.414,1.517
