Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,259.800,3.827,0.372,1.177,2.567,4.640,8.464,11.779,20.717,38.328,0.261
5,297.800,3.350,0.324,1.179,2.125,4.526,7.426,9.833,16.638,27.902,0.299
10,505.600,1.965,0.279,0.722,1.627,2.590,3.362,5.561,7.687,51.772,0.509
15,410.200,2.426,0.293,0.783,1.803,2.980,5.549,6.658,12.006,24.185,0.412
20,514.800,1.934,0.265,0.749,1.544,2.607,3.344,5.387,7.725,58.720,0.517
25,497.400,2.003,0.261,0.718,1.523,2.632,4.002,5.592,9.143,16.395,0.499
30,534.000,1.867,0.260,0.725,1.507,2.553,3.257,5.428,6.617,19.532,0.536
35,546.400,1.826,0.263,0.685,1.498,2.504,3.196,5.416,6.556,13.516,0.548
40,571.000,1.745,0.248,0.677,1.305,2.443,3.119,5.307,6.251,12.827,0.573
45,592.200,1.684,0.279,0.701,1.293,2.418,3.028,3.495,5.940,10.764,0.594
50,557.600,1.787,0.251,0.696,1.459,2.505,3.140,5.183,6.309,13.654,0.559
55,565.600,1.761,0.239,0.659,1.440,2.470,3.126,5.164,6.188,15.819,0.568
