Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,20.600,1.312,0.867,1.076,1.229,1.343,1.619,1.861,2.265,6.834,0.762
5,16.200,1.333,0.832,1.121,1.253,1.510,1.733,1.859,2.432,2.432,0.750
10,21.000,1.289,0.880,1.109,1.204,1.424,1.718,1.966,2.122,2.244,0.776
15,13.800,1.437,0.921,1.150,1.359,1.597,1.973,2.052,3.067,3.067,0.696
20,20.600,1.284,0.871,1.061,1.217,1.357,1.643,1.758,2.840,3.555,0.779
25,27.800,1.220,0.757,1.044,1.159,1.296,1.654,1.938,2.183,2.220,0.820
30,20.200,1.289,0.904,1.086,1.188,1.330,1.793,1.976,2.341,3.172,0.776
35,21.000,1.274,0.788,1.089,1.218,1.421,1.590,1.700,2.184,2.358,0.785
40,20.200,1.328,0.719,1.093,1.292,1.458,1.756,2.013,2.276,2.583,0.753
45,20.400,1.277,0.815,1.093,1.260,1.401,1.626,1.830,2.002,2.263,0.783
50,19.600,1.297,0.795,1.058,1.219,1.413,1.838,1.954,2.406,2.406,0.771
55,18.200,1.308,0.912,1.073,1.237,1.432,1.785,2.023,2.213,2.213,0.764
