Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,6.400,1.802,0.546,0.879,1.312,1.911,3.298,5.388,8.999,8.999,0.555
5,7.200,1.453,0.470,0.727,1.093,1.886,2.697,3.723,6.937,6.937,0.688
10,11.800,0.725,0.345,0.446,0.570,0.860,1.226,1.559,2.278,2.278,1.380
15,12.400,0.972,0.286,0.387,0.497,0.813,1.058,3.337,10.790,10.790,1.029
20,9.000,0.675,0.328,0.397,0.509,0.808,1.012,1.202,3.570,3.570,1.480
25,9.400,0.897,0.302,0.360,0.636,0.898,1.391,1.842,6.570,6.570,1.115
30,14.200,0.648,0.307,0.382,0.680,0.838,0.923,1.177,1.760,1.760,1.543
35,11.600,0.612,0.273,0.344,0.475,0.817,1.039,1.118,2.592,2.592,1.633
40,12.200,0.602,0.276,0.395,0.564,0.766,0.858,1.111,1.198,1.198,1.661
45,7.800,0.667,0.284,0.357,0.645,0.874,1.112,1.208,1.482,1.482,1.500
50,15.800,0.681,0.251,0.332,0.541,0.801,1.181,1.285,5.915,5.915,1.469
55,10.800,0.487,0.259,0.311,0.390,0.647,0.802,0.911,1.614,1.614,2.052
