Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,185.000,3.293,1.111,2.200,2.794,3.583,5.486,7.259,9.921,17.113,0.304
5,198.800,3.197,1.199,2.112,2.794,3.945,5.456,6.068,7.462,8.194,0.313
10,197.400,3.220,0.966,2.093,2.775,3.899,5.670,6.285,7.497,9.115,0.311
15,172.400,3.765,1.299,2.471,3.474,4.948,5.919,6.275,7.189,17.763,0.266
20,225.400,2.853,1.380,1.997,2.546,3.086,4.805,5.684,6.764,12.657,0.351
25,235.200,2.760,0.962,1.957,2.502,3.024,4.288,5.464,7.179,18.812,0.362
30,205.800,3.043,1.141,2.068,2.616,3.279,5.390,6.165,7.544,13.288,0.329
35,209.000,3.083,1.235,2.052,2.688,3.676,5.237,5.944,7.648,11.139,0.324
40,227.000,2.826,1.092,1.970,2.502,3.064,4.784,5.883,7.281,8.986,0.354
45,227.400,2.817,1.007,2.024,2.533,3.060,4.552,5.480,7.140,8.157,0.355
50,224.800,2.873,1.080,2.050,2.645,3.234,4.403,5.166,6.670,9.080,0.348
55,210.400,3.077,1.185,2.069,2.667,3.333,5.369,6.208,7.505,10.413,0.325
