Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,429.800,2.317,0.345,0.855,1.704,2.941,5.085,6.327,10.563,21.418,0.432
5,421.400,2.365,0.311,0.790,1.694,2.944,5.505,6.490,12.017,19.279,0.423
10,476.200,2.089,0.267,0.734,1.603,2.697,4.571,5.829,9.431,14.155,0.479
15,402.200,2.478,0.305,0.764,1.714,3.010,5.690,6.859,13.085,17.933,0.404
20,401.200,2.486,0.268,0.784,1.682,3.124,5.586,6.384,11.987,19.456,0.402
25,436.200,2.286,0.270,0.748,1.661,2.812,5.323,6.201,11.509,26.915,0.437
30,425.400,2.349,0.276,0.756,1.631,2.938,5.488,6.339,11.734,16.796,0.426
35,443.800,2.246,0.284,0.718,1.582,2.856,5.294,6.111,11.796,19.187,0.445
40,373.600,2.668,0.261,0.832,1.718,3.494,6.027,7.245,12.791,17.514,0.375
45,420.000,2.376,0.278,0.730,1.614,2.956,5.558,6.536,11.803,15.156,0.421
50,413.000,2.415,0.282,0.830,1.691,3.029,5.337,6.402,11.743,17.089,0.414
55,437.000,2.282,0.259,0.693,1.638,2.813,5.419,6.399,11.096,14.681,0.438
