Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.200,1.657,0.950,1.289,1.554,1.775,2.138,2.336,5.453,5.453,0.603
5,13.000,1.891,1.039,1.357,1.556,2.059,2.965,3.599,8.523,8.523,0.529
10,16.600,1.340,0.757,1.162,1.279,1.445,1.632,1.776,3.576,3.576,0.746
15,22.600,1.225,0.803,1.083,1.197,1.318,1.532,1.625,1.911,1.916,0.817
20,20.800,1.291,0.868,1.055,1.181,1.342,1.653,2.098,3.018,4.246,0.775
25,17.400,1.391,0.839,1.131,1.300,1.592,1.868,2.107,2.961,2.961,0.719
30,16.200,1.330,0.811,1.096,1.246,1.422,1.684,1.789,3.671,3.671,0.752
35,23.600,1.321,0.784,1.100,1.212,1.422,1.762,1.879,2.839,3.831,0.757
40,14.200,1.342,0.720,1.151,1.281,1.398,1.828,2.053,3.410,3.410,0.745
45,23.200,1.286,0.759,1.065,1.190,1.342,1.734,2.080,3.595,4.074,0.777
50,19.800,1.401,0.767,1.090,1.242,1.524,2.087,2.590,3.605,3.605,0.714
55,18.800,1.334,0.835,1.106,1.264,1.447,1.809,2.006,2.465,2.465,0.750
