Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.800,1.468,0.897,1.180,1.363,1.677,2.123,2.651,3.224,3.224,0.681
5,18.800,1.208,0.770,1.079,1.189,1.290,1.522,1.634,2.184,2.184,0.828
10,17.400,1.392,0.757,1.133,1.285,1.489,1.887,2.142,3.710,3.710,0.719
15,19.800,1.241,0.802,1.082,1.193,1.349,1.475,1.636,2.415,2.415,0.806
20,20.800,1.256,0.725,1.089,1.239,1.376,1.573,1.617,1.998,3.024,0.796
25,18.800,1.264,0.865,1.089,1.207,1.365,1.631,1.906,2.236,2.236,0.791
30,18.200,1.360,0.902,1.106,1.226,1.493,1.830,2.198,3.067,3.067,0.735
35,19.200,1.261,0.838,1.072,1.222,1.354,1.550,1.884,2.481,2.481,0.793
40,16.600,1.355,0.864,1.162,1.270,1.449,1.744,2.176,2.476,2.476,0.738
45,19.000,1.345,0.739,1.083,1.198,1.500,1.884,2.346,3.278,3.278,0.743
50,19.800,1.298,0.743,1.031,1.211,1.486,1.823,2.189,2.404,2.404,0.770
55,21.000,1.241,0.903,1.106,1.203,1.312,1.413,1.447,2.501,3.446,0.806
