Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.000,1.724,0.849,1.281,1.666,1.991,2.438,2.703,4.529,4.529,0.580
5,12.400,1.568,0.983,1.325,1.520,1.776,2.104,2.231,2.665,2.665,0.638
10,14.200,1.593,1.019,1.365,1.583,1.830,2.015,2.227,2.702,2.702,0.628
15,14.000,1.584,0.860,1.180,1.595,1.914,2.241,2.265,2.954,2.954,0.631
20,15.800,1.387,0.888,1.193,1.384,1.542,1.802,1.891,2.185,2.185,0.721
25,15.200,1.433,0.855,1.124,1.340,1.695,1.981,2.090,2.798,2.798,0.698
30,19.400,1.287,0.910,1.087,1.209,1.347,1.654,1.920,4.081,4.081,0.777
35,18.200,1.367,0.853,1.130,1.280,1.613,1.925,2.040,2.227,2.227,0.732
40,17.000,1.398,0.900,1.117,1.331,1.597,1.889,2.087,2.311,2.311,0.715
45,16.800,1.516,0.870,1.219,1.367,1.697,2.103,2.354,3.845,3.845,0.660
50,16.000,1.435,0.927,1.088,1.348,1.613,1.962,2.125,6.963,6.963,0.697
55,17.400,1.507,0.883,1.130,1.274,1.576,2.228,3.134,4.545,4.545,0.663
