Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,165.400,1.249,0.599,0.787,0.983,1.386,1.851,2.257,5.634,17.896,0.800
5,245.400,0.791,0.581,0.658,0.707,0.783,1.155,1.321,1.655,10.284,1.263
10,224.400,0.880,0.572,0.659,0.715,0.845,1.319,1.495,1.903,9.689,1.137
15,235.800,0.763,0.553,0.632,0.672,0.745,1.190,1.438,1.724,2.235,1.311
20,222.600,0.800,0.575,0.658,0.703,0.772,1.229,1.379,1.678,10.560,1.249
25,245.600,0.787,0.565,0.642,0.684,0.756,1.207,1.396,1.736,11.036,1.271
30,249.600,0.735,0.546,0.621,0.661,0.731,0.989,1.314,1.512,2.103,1.361
35,262.600,0.687,0.560,0.614,0.646,0.693,0.761,0.885,1.478,3.142,1.456
40,235.600,0.736,0.567,0.642,0.682,0.737,0.860,1.223,1.533,2.896,1.358
45,253.200,0.727,0.548,0.633,0.672,0.727,0.805,1.010,1.535,9.903,1.375
50,246.400,0.710,0.546,0.631,0.669,0.723,0.805,0.976,1.522,1.908,1.408
55,263.600,0.698,0.565,0.623,0.653,0.699,0.769,0.914,1.592,3.508,1.432
