Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,1.432,0.871,1.169,1.311,1.519,1.908,2.063,6.206,6.206,0.698
5,24.600,1.143,0.835,1.022,1.135,1.253,1.349,1.384,1.397,1.414,0.875
10,22.000,1.235,0.782,1.085,1.243,1.358,1.523,1.603,2.033,2.084,0.810
15,25.400,1.181,0.741,1.037,1.157,1.259,1.380,1.458,2.320,2.886,0.847
20,19.800,1.386,0.765,1.117,1.234,1.359,1.570,2.022,10.078,10.078,0.721
25,17.600,1.381,0.857,1.113,1.225,1.583,2.126,2.281,3.503,3.503,0.724
30,20.600,1.320,0.770,1.111,1.219,1.338,1.488,1.791,2.488,8.799,0.758
35,20.000,1.246,0.825,1.121,1.228,1.357,1.517,1.618,1.936,1.936,0.803
40,21.200,1.228,0.714,1.086,1.212,1.363,1.450,1.498,2.027,2.255,0.814
45,26.600,1.179,0.870,1.031,1.145,1.300,1.411,1.548,1.827,1.859,0.849
50,26.800,1.174,0.859,1.031,1.141,1.289,1.391,1.526,1.809,2.100,0.852
55,20.600,1.272,0.829,1.109,1.217,1.318,1.456,1.622,2.652,4.666,0.786
