Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,148.200,4.143,1.306,2.451,3.189,4.918,7.152,8.680,14.777,62.908,0.241
5,223.200,2.914,1.017,2.033,2.610,3.164,4.830,5.813,7.116,9.414,0.343
10,216.000,2.924,1.045,2.021,2.552,3.174,4.992,6.099,7.590,13.305,0.342
15,229.600,2.775,1.424,1.981,2.483,3.027,4.291,5.944,7.329,9.176,0.360
20,253.000,2.545,1.238,1.940,2.399,2.883,3.268,4.128,6.267,8.536,0.393
25,236.600,2.658,1.061,1.995,2.475,2.976,3.633,4.948,6.552,8.620,0.376
30,232.400,2.836,0.978,1.980,2.549,3.070,4.638,6.013,7.599,8.641,0.353
35,219.400,2.906,1.368,2.009,2.595,3.130,4.941,5.947,7.621,9.495,0.344
40,208.000,3.110,1.096,2.071,2.673,3.676,5.401,6.229,7.534,9.829,0.322
45,229.200,2.858,1.077,1.972,2.543,3.118,4.907,5.759,6.832,10.220,0.350
50,265.800,2.480,0.999,1.953,2.416,2.866,3.186,3.389,5.792,8.805,0.403
55,241.200,2.678,1.021,1.933,2.424,2.952,3.865,5.575,7.470,8.804,0.373
