Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.800,8.919,5.346,6.012,6.807,11.935,14.752,16.969,22.283,22.283,0.112
5,14.400,9.709,5.383,5.884,11.277,12.370,12.938,13.591,14.599,14.599,0.103
10,12.400,9.568,5.224,5.789,11.016,11.731,13.105,13.617,14.867,14.867,0.105
15,17.400,7.728,5.170,5.458,5.655,11.183,12.699,13.191,14.716,14.716,0.129
20,16.800,7.926,5.126,5.475,5.797,11.182,12.472,13.147,15.451,15.451,0.126
25,19.400,7.869,5.165,5.388,5.623,11.103,12.642,13.316,14.838,14.838,0.127
30,14.600,9.236,5.101,5.573,8.795,12.409,13.360,14.178,18.600,18.600,0.108
35,18.600,7.480,5.171,5.469,5.714,9.098,13.066,13.709,19.253,19.253,0.134
40,20.400,7.077,5.190,5.374,5.548,6.279,12.996,13.348,14.586,14.865,0.141
45,17.400,8.149,5.083,5.481,5.799,11.779,12.708,12.924,13.607,13.607,0.123
50,16.800,9.429,5.310,6.106,8.421,11.955,13.298,15.563,20.611,20.611,0.106
55,11.200,10.545,5.053,10.527,11.029,12.587,13.265,13.810,15.873,15.873,0.095
