Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.600,1.336,0.834,1.125,1.248,1.456,1.809,1.978,3.307,3.307,0.748
5,15.800,1.342,0.734,1.119,1.256,1.490,1.822,2.035,2.457,2.457,0.745
10,14.000,1.557,0.957,1.293,1.492,1.738,2.051,2.189,3.363,3.363,0.642
15,18.400,1.303,0.871,1.093,1.233,1.411,1.660,1.896,2.800,2.800,0.767
20,17.400,1.375,0.947,1.098,1.259,1.496,1.919,2.071,3.356,3.356,0.727
25,18.200,1.313,0.700,1.109,1.235,1.441,1.677,1.930,3.277,3.277,0.762
30,16.800,1.415,0.750,1.145,1.337,1.686,1.909,2.032,2.505,2.505,0.707
35,19.600,1.308,0.819,1.089,1.247,1.443,1.745,2.136,2.600,2.600,0.764
40,22.800,1.316,0.882,1.116,1.209,1.385,1.816,2.063,2.268,2.475,0.760
45,20.200,1.370,0.837,1.140,1.295,1.534,1.843,2.013,2.139,2.466,0.730
50,16.800,1.399,0.866,1.082,1.322,1.667,1.980,2.167,2.361,2.361,0.715
55,15.200,1.443,0.973,1.175,1.367,1.655,2.044,2.103,2.248,2.248,0.693
