Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,1.530,0.830,1.165,1.343,1.665,2.091,2.594,4.909,4.909,0.654
5,13.000,1.528,0.773,1.217,1.397,1.604,1.891,2.721,5.416,5.416,0.655
10,12.200,1.540,0.921,1.267,1.405,1.762,2.324,2.432,3.085,3.085,0.649
15,19.000,1.488,0.779,1.209,1.350,1.734,2.087,2.240,3.276,3.276,0.672
20,17.000,1.302,0.903,1.098,1.268,1.401,1.673,1.848,2.261,2.261,0.768
25,20.200,1.305,0.897,1.098,1.206,1.341,1.525,1.818,3.646,4.326,0.766
30,23.000,1.267,0.868,1.070,1.201,1.332,1.521,1.980,2.205,4.259,0.789
35,20.600,1.322,0.833,1.093,1.255,1.408,1.784,2.012,2.295,2.397,0.757
40,21.000,1.273,0.848,1.117,1.239,1.402,1.539,1.671,2.069,2.240,0.785
45,21.200,1.260,0.759,1.085,1.199,1.342,1.636,1.815,2.167,2.205,0.793
50,23.000,1.172,0.753,1.046,1.143,1.277,1.401,1.544,1.847,1.984,0.853
55,21.200,1.237,0.909,1.126,1.202,1.323,1.415,1.512,2.208,2.281,0.809
