Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.000,0.879,0.344,0.431,0.638,0.846,1.256,2.298,13.354,13.354,1.138
5,22.400,0.672,0.298,0.348,0.391,0.611,0.795,1.178,7.792,10.954,1.489
10,22.400,0.489,0.265,0.325,0.354,0.423,0.667,0.717,0.794,9.878,2.045
15,25.800,0.374,0.247,0.315,0.335,0.374,0.453,0.598,0.788,2.310,2.672
20,19.800,0.421,0.274,0.308,0.335,0.386,0.535,0.868,2.613,2.613,2.377
25,22.000,0.356,0.253,0.302,0.320,0.347,0.468,0.615,0.752,1.113,2.811
30,19.800,0.348,0.246,0.301,0.323,0.352,0.382,0.623,0.775,0.775,2.873
35,19.600,0.376,0.275,0.302,0.325,0.371,0.611,0.757,0.859,0.859,2.659
40,22.600,0.356,0.249,0.302,0.326,0.364,0.441,0.596,0.871,0.928,2.808
45,23.400,0.340,0.261,0.298,0.315,0.349,0.420,0.546,0.641,0.760,2.940
50,21.600,0.440,0.253,0.315,0.343,0.602,0.748,0.758,0.898,1.087,2.275
55,22.000,0.339,0.251,0.307,0.321,0.344,0.406,0.428,0.701,0.795,2.948
