Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,74.200,2.837,0.914,1.757,2.452,3.134,4.094,5.625,17.792,40.678,0.353
5,123.800,1.326,0.713,0.929,1.107,1.638,2.017,2.286,3.037,10.318,0.754
10,148.000,1.213,0.685,0.848,0.977,1.270,1.909,2.339,2.918,16.503,0.825
15,138.800,1.181,0.695,0.900,1.040,1.324,1.806,1.979,2.470,3.504,0.847
20,116.200,1.426,0.636,0.915,1.142,1.766,2.095,2.382,3.344,33.543,0.701
25,134.000,1.356,0.653,0.863,1.053,1.789,2.148,2.383,3.206,10.341,0.737
30,149.800,1.165,0.634,0.846,0.969,1.293,1.873,2.087,3.067,7.285,0.858
35,170.200,1.094,0.637,0.800,0.915,1.161,1.812,1.995,2.391,12.742,0.914
40,141.400,1.368,0.674,0.894,1.091,1.774,2.110,2.426,3.178,9.043,0.731
45,159.600,1.124,0.632,0.817,0.920,1.279,1.838,2.062,2.356,5.571,0.890
50,171.000,1.096,0.656,0.818,0.940,1.170,1.814,2.006,2.544,6.172,0.912
55,161.600,1.047,0.642,0.806,0.910,1.114,1.690,1.915,2.339,3.046,0.955
