Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.400,15.579,7.808,10.275,13.260,19.915,23.586,27.874,42.386,42.386,0.064
5,14.200,11.209,6.574,7.558,8.606,15.481,16.697,17.701,25.525,25.525,0.089
10,13.800,10.563,6.721,7.622,8.110,15.103,17.020,17.741,18.712,18.712,0.095
15,14.000,8.957,7.141,7.717,8.228,8.696,9.676,16.601,21.045,21.045,0.112
20,12.200,10.664,7.447,8.358,8.889,10.325,17.471,19.708,24.892,24.892,0.094
25,10.600,10.568,8.316,9.213,9.611,10.713,12.849,16.324,21.806,21.806,0.095
30,13.600,8.744,5.754,6.417,7.416,10.148,15.405,16.010,16.700,16.700,0.114
35,10.400,9.804,5.679,6.263,6.683,15.648,17.488,18.073,21.873,21.873,0.102
40,17.800,6.356,5.415,5.993,6.235,6.494,7.081,7.256,9.952,9.952,0.157
45,17.200,7.034,5.425,5.937,6.360,6.846,9.752,14.104,16.367,16.367,0.142
50,14.800,7.313,5.417,5.925,6.249,6.664,14.611,14.907,16.983,16.983,0.137
55,18.600,7.083,5.296,5.875,6.131,6.451,10.396,15.700,18.731,18.731,0.141
