Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,331.800,2.996,0.380,1.256,2.187,3.868,6.006,7.356,14.524,32.021,0.334
5,386.600,2.575,0.344,0.860,1.796,3.225,5.811,6.867,13.057,15.995,0.388
10,439.600,2.262,0.293,0.812,1.709,2.884,4.874,6.365,8.779,15.411,0.442
15,518.400,1.917,0.275,0.732,1.555,2.599,3.466,5.582,6.635,13.622,0.522
20,531.000,1.875,0.256,0.719,1.431,2.540,3.434,5.581,7.186,17.409,0.533
25,450.600,2.212,0.259,0.729,1.686,2.729,5.292,6.198,10.703,15.392,0.452
30,491.000,2.030,0.282,0.737,1.580,2.695,3.779,5.771,7.707,20.142,0.493
35,410.200,2.430,0.255,0.777,1.705,3.006,5.476,6.613,12.598,43.746,0.412
40,373.000,2.672,0.288,0.894,1.917,3.362,6.073,7.385,11.299,19.990,0.374
45,512.400,1.943,0.256,0.746,1.552,2.716,3.614,4.616,7.396,15.261,0.515
50,417.600,2.392,0.258,0.793,1.766,2.917,5.432,6.783,11.787,18.783,0.418
55,389.600,2.550,0.273,0.835,1.880,3.207,5.638,7.242,13.270,28.498,0.392
