Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.400,17.334,6.649,8.697,11.651,23.861,35.922,36.690,46.700,46.700,0.058
5,18.800,6.949,5.523,5.925,6.271,7.223,9.477,10.294,15.478,15.478,0.144
10,19.200,8.013,5.427,5.914,6.494,9.125,13.809,15.276,16.299,16.299,0.125
15,18.000,8.444,5.319,5.692,6.082,11.633,13.515,15.735,19.455,19.455,0.118
20,17.400,8.655,5.382,5.667,6.128,11.627,15.291,16.768,19.022,19.022,0.116
25,15.400,8.341,5.446,5.969,6.420,7.452,14.613,15.621,43.815,43.815,0.120
30,18.400,7.156,5.422,5.785,5.988,6.504,11.764,14.007,32.720,32.720,0.140
35,15.000,8.492,5.481,5.858,6.554,9.336,15.083,16.960,27.351,27.351,0.118
40,21.000,7.822,5.281,5.606,5.844,11.193,12.476,13.247,14.949,16.090,0.128
45,19.600,6.954,5.352,5.726,5.977,6.321,12.208,14.176,19.645,19.645,0.144
50,22.000,6.181,5.123,5.483,5.699,6.100,7.528,9.923,13.076,14.088,0.162
55,18.800,6.714,5.218,5.440,5.554,5.972,12.049,13.347,15.015,15.015,0.149
