Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,6.400,2.760,0.621,1.479,2.327,2.965,5.566,7.674,10.366,10.366,0.362
5,9.400,1.127,0.391,0.642,0.868,1.203,2.614,2.777,3.040,3.040,0.887
10,8.800,1.192,0.440,0.709,0.881,1.278,2.460,2.872,4.468,4.468,0.839
15,10.200,1.312,0.422,0.682,0.999,1.468,2.297,2.499,10.420,10.420,0.762
20,9.000,1.029,0.373,0.573,0.877,1.066,1.460,1.891,5.044,5.044,0.972
25,7.600,1.450,0.474,0.684,1.156,1.671,1.989,4.955,7.275,7.275,0.690
30,9.400,1.147,0.366,0.471,0.642,1.157,2.066,2.380,8.935,8.935,0.872
35,10.200,0.850,0.397,0.529,0.801,1.072,1.285,1.696,1.838,1.838,1.176
40,8.800,0.698,0.376,0.466,0.532,0.813,0.979,1.181,3.076,3.076,1.433
45,11.200,0.843,0.343,0.443,0.538,0.772,1.036,1.400,12.293,12.293,1.187
50,11.800,0.789,0.334,0.412,0.537,1.022,1.550,2.040,3.660,3.660,1.267
55,11.200,0.836,0.336,0.455,0.632,0.889,1.248,1.764,6.362,6.362,1.196
