Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,214.800,2.944,1.027,2.028,2.587,3.156,4.618,6.032,8.598,23.047,0.340
5,226.000,2.823,1.238,2.041,2.564,3.045,4.340,5.583,7.451,14.596,0.354
10,219.000,2.856,1.201,1.991,2.533,3.137,4.727,5.651,6.822,9.414,0.350
15,243.600,2.540,1.029,1.924,2.430,2.900,3.287,4.146,6.190,7.575,0.394
20,239.200,2.617,1.071,1.954,2.467,2.961,3.403,4.375,6.743,16.936,0.382
25,242.200,2.572,1.262,1.930,2.381,2.861,3.347,4.461,7.434,16.561,0.389
30,250.000,2.449,1.222,1.893,2.382,2.825,3.146,3.464,5.569,8.462,0.408
35,248.400,2.641,0.920,1.980,2.469,2.929,3.390,4.808,6.988,11.565,0.379
40,255.200,2.558,1.044,1.940,2.408,2.908,3.258,4.504,6.138,11.684,0.391
45,259.200,2.506,1.098,1.924,2.408,2.868,3.181,3.897,6.187,8.309,0.399
50,257.000,2.518,0.987,1.911,2.397,2.851,3.156,3.429,6.420,52.708,0.397
55,252.400,2.580,0.916,1.914,2.376,2.865,3.353,4.831,7.057,9.224,0.388
