Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.400,8.307,5.555,5.965,6.239,9.671,15.281,16.335,19.946,19.946,0.120
5,16.600,7.170,5.254,5.584,5.783,6.280,12.461,13.438,15.428,15.428,0.139
10,19.200,7.608,5.326,5.598,5.898,8.971,11.980,12.994,23.466,23.466,0.131
15,20.200,6.255,5.151,5.441,5.581,5.802,9.131,11.581,13.145,13.668,0.160
20,22.400,5.802,5.187,5.384,5.513,5.636,5.790,6.734,14.865,14.991,0.172
25,22.200,6.736,5.169,5.456,5.637,5.897,11.572,13.698,16.262,18.934,0.148
30,22.600,6.067,5.203,5.430,5.557,5.743,6.002,11.454,14.822,21.290,0.165
35,20.200,7.434,5.307,5.799,6.211,7.757,12.402,13.062,14.071,30.077,0.135
40,23.800,6.321,5.270,5.575,5.750,6.003,7.866,12.310,12.992,13.184,0.158
45,23.000,5.854,5.209,5.461,5.645,5.960,6.609,7.319,8.838,9.694,0.171
50,22.000,6.219,5.169,5.623,5.791,6.207,7.066,9.303,12.595,13.331,0.161
55,22.200,6.389,5.179,5.399,5.585,5.771,10.159,12.183,13.985,15.178,0.157
