Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,119.600,5.114,1.626,3.045,4.118,6.124,8.370,10.488,17.733,76.095,0.196
5,223.000,2.810,0.949,1.981,2.545,3.061,4.413,5.611,7.515,11.778,0.356
10,219.600,2.961,1.091,2.098,2.649,3.205,4.885,5.985,7.484,12.288,0.338
15,194.600,3.232,1.158,2.149,2.709,3.339,5.279,6.802,9.592,35.134,0.309
20,209.400,3.089,1.106,2.122,2.637,3.217,4.615,6.217,9.806,55.760,0.324
25,227.200,2.912,1.012,1.988,2.511,3.142,4.999,6.077,7.817,18.687,0.343
30,225.200,2.722,1.189,1.926,2.458,2.979,4.211,5.583,7.120,14.403,0.367
35,214.200,2.965,1.128,1.968,2.512,3.089,4.926,6.532,10.690,15.988,0.337
40,230.600,2.754,0.938,1.948,2.488,3.043,4.485,5.496,6.757,7.802,0.363
45,235.000,2.834,0.953,2.008,2.517,3.095,4.467,5.839,7.581,11.490,0.353
50,220.200,3.020,1.183,2.104,2.667,3.275,5.018,6.072,7.320,15.380,0.331
55,211.800,2.967,1.192,2.032,2.603,3.215,5.053,5.956,7.813,20.158,0.337
