Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.600,9.575,5.499,6.148,6.668,12.520,16.146,18.209,23.340,23.340,0.104
5,20.600,7.245,5.532,5.784,6.144,6.963,11.818,12.720,15.359,17.174,0.138
10,19.400,8.102,5.362,5.915,6.506,9.203,14.088,14.849,18.022,18.022,0.123
15,21.000,7.318,5.361,5.845,6.257,6.802,12.018,14.160,16.570,18.012,0.137
20,19.400,6.290,5.218,5.499,5.655,5.892,10.962,11.939,12.158,12.158,0.159
25,23.400,6.054,5.269,5.437,5.560,5.721,6.416,10.481,13.269,15.359,0.165
30,23.000,6.509,5.198,5.480,5.630,5.915,10.159,12.972,14.325,14.510,0.154
35,21.200,6.886,5.223,5.529,5.674,6.204,11.636,11.973,12.927,13.773,0.145
40,18.200,6.418,5.244,5.437,5.624,5.893,10.886,12.517,14.395,14.395,0.156
45,21.200,7.056,5.103,5.416,5.593,6.695,11.721,12.694,13.470,18.608,0.142
50,23.400,6.075,5.121,5.379,5.528,5.715,7.565,10.875,15.389,15.706,0.165
55,24.800,6.239,5.166,5.453,5.579,5.736,7.536,11.856,13.144,18.397,0.160
