Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.600,2.029,0.997,1.504,1.787,2.265,3.193,3.398,5.616,5.616,0.493
5,15.600,1.797,0.879,1.403,1.589,1.958,2.607,2.958,4.718,4.718,0.557
10,8.800,2.019,1.194,1.591,1.820,1.975,2.893,3.102,7.042,7.042,0.495
15,11.800,1.788,1.175,1.433,1.631,2.020,2.455,3.059,3.675,3.675,0.559
20,13.200,1.715,1.081,1.397,1.655,1.960,2.176,2.458,3.208,3.208,0.583
25,12.200,1.742,1.084,1.383,1.598,2.061,2.543,2.677,3.122,3.122,0.574
30,14.000,1.711,1.046,1.469,1.602,1.907,2.467,2.718,3.256,3.256,0.584
35,10.400,2.447,1.207,1.698,1.963,3.031,3.767,5.117,8.857,8.857,0.409
40,15.400,1.824,1.115,1.429,1.718,2.049,2.377,2.897,4.922,4.922,0.548
45,14.600,1.787,0.973,1.331,1.627,1.969,2.620,3.325,3.807,3.807,0.560
50,15.600,1.676,1.057,1.307,1.533,1.851,2.421,2.831,4.155,4.155,0.597
55,10.400,2.053,1.190,1.542,1.895,2.399,3.098,3.701,4.148,4.148,0.487
