Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.000,9.553,5.522,5.970,7.819,12.427,15.471,16.147,29.230,29.230,0.105
5,18.600,8.085,5.304,5.651,5.910,11.160,11.815,12.974,17.034,17.034,0.124
10,21.800,6.214,5.028,5.540,5.693,5.848,6.839,11.857,13.076,13.111,0.161
15,19.400,7.035,5.177,5.397,5.581,7.033,11.735,12.440,13.820,13.820,0.142
20,19.400,6.952,5.037,5.399,5.556,6.161,11.608,12.876,13.538,13.538,0.144
25,18.800,7.578,5.219,5.508,5.704,10.637,12.209,12.884,15.188,15.188,0.132
30,21.800,6.574,5.183,5.398,5.542,5.850,11.316,12.840,13.488,13.649,0.152
35,18.600,7.820,5.202,5.450,5.615,11.060,11.409,12.821,18.515,18.515,0.128
40,24.800,6.561,5.054,5.396,5.546,5.948,10.996,12.208,15.168,27.716,0.152
45,20.400,6.731,5.016,5.400,5.600,5.988,10.969,12.412,13.324,14.779,0.149
50,20.600,6.592,5.165,5.482,5.723,6.153,9.637,12.338,13.839,17.297,0.152
55,21.200,6.457,5.121,5.379,5.495,5.966,11.000,11.800,12.918,14.468,0.155
