Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.800,8.757,5.463,5.898,7.611,11.127,12.815,14.134,24.625,24.625,0.114
5,17.000,7.609,5.366,5.672,5.977,7.317,12.970,13.820,17.600,17.600,0.131
10,17.600,7.971,5.324,5.689,6.217,8.725,13.336,15.255,23.688,23.688,0.125
15,21.800,7.153,5.142,5.466,5.638,6.465,12.411,14.699,21.058,30.621,0.140
20,22.600,6.692,5.111,5.415,5.522,5.857,11.802,12.816,13.816,13.926,0.149
25,21.600,6.869,5.152,5.504,5.673,6.154,11.871,12.133,15.883,16.618,0.146
30,19.200,7.000,5.212,5.435,5.646,6.169,12.754,14.277,24.364,24.364,0.143
35,22.200,6.506,5.067,5.386,5.547,5.851,8.612,13.640,16.859,18.294,0.154
40,21.600,6.721,5.180,5.513,5.736,6.627,9.829,13.099,16.780,18.648,0.149
45,15.200,8.437,5.241,5.773,6.993,10.506,13.428,14.110,31.402,31.402,0.119
50,19.200,8.302,5.315,6.188,7.516,9.233,11.535,15.807,24.770,24.770,0.120
55,12.800,9.871,5.303,6.265,8.775,13.319,15.439,16.194,23.919,23.919,0.101
