Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.000,1.882,0.372,0.568,0.835,2.076,4.800,5.708,13.330,13.330,0.531
5,13.800,0.818,0.324,0.432,0.714,0.951,1.551,2.166,2.899,2.899,1.223
10,21.800,0.483,0.279,0.358,0.389,0.471,0.669,0.773,2.461,3.309,2.069
15,16.800,0.718,0.293,0.358,0.403,0.685,0.856,3.248,4.974,4.974,1.392
20,19.000,0.395,0.265,0.342,0.369,0.420,0.475,0.553,0.943,0.943,2.533
25,21.600,0.414,0.261,0.326,0.347,0.428,0.663,0.784,0.878,0.881,2.418
30,23.200,0.370,0.260,0.325,0.337,0.370,0.446,0.645,0.787,0.799,2.706
35,21.800,0.381,0.263,0.316,0.332,0.365,0.570,0.703,1.016,1.032,2.624
40,25.600,0.431,0.248,0.306,0.328,0.379,0.595,0.708,0.869,7.855,2.320
45,23.800,0.347,0.279,0.313,0.333,0.359,0.404,0.451,0.559,0.720,2.881
50,22.200,0.385,0.251,0.313,0.340,0.393,0.559,0.701,0.822,0.862,2.597
55,22.800,0.375,0.239,0.307,0.326,0.365,0.635,0.707,0.832,0.912,2.665
