Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,164.200,6.049,0.526,2.320,3.708,8.172,11.900,16.681,25.530,117.286,0.165
5,286.800,3.473,0.324,1.117,2.353,4.497,7.610,9.257,16.699,69.543,0.288
10,327.800,3.007,0.324,0.960,2.078,3.968,6.457,8.747,16.946,22.959,0.333
15,318.400,3.123,0.329,1.042,2.275,4.272,6.688,8.790,12.091,22.147,0.320
20,265.800,3.746,0.341,1.134,2.395,4.925,8.302,9.962,17.485,77.380,0.267
25,311.200,3.191,0.285,1.047,2.206,3.950,7.009,8.821,14.681,22.855,0.313
30,353.800,2.815,0.246,0.972,2.130,3.748,6.014,7.597,10.603,51.114,0.355
35,398.400,2.503,0.281,0.915,1.944,3.343,4.981,6.457,9.656,50.302,0.400
40,320.200,3.108,0.280,1.060,2.140,3.951,6.828,8.413,14.980,51.273,0.322
45,385.200,2.593,0.289,0.926,1.989,3.393,5.367,6.898,10.493,17.607,0.386
50,398.800,2.486,0.234,0.927,1.966,3.291,4.840,6.527,10.082,49.552,0.402
55,388.000,2.566,0.261,0.907,1.969,3.424,5.265,6.789,10.174,62.629,0.390
