Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,4.200,3.276,1.677,2.381,2.633,3.786,4.990,5.187,9.330,9.330,0.305
5,6.200,1.407,0.482,0.766,0.954,1.776,2.549,2.982,7.004,7.004,0.711
10,8.200,1.059,0.499,0.590,0.769,1.312,1.631,2.183,3.958,3.958,0.944
15,1.600,21.860,0.853,1.338,2.250,3.140,161.280,161.280,161.280,161.280,0.046
20,6.400,1.488,0.545,0.803,1.165,1.804,2.227,2.625,8.062,8.062,0.672
25,6.400,1.376,0.574,0.658,1.025,1.696,2.019,4.385,5.759,5.759,0.727
30,7.600,1.096,0.464,0.614,0.878,1.278,2.026,3.369,3.645,3.645,0.913
35,7.800,1.193,0.409,0.613,0.777,1.345,1.983,3.633,7.589,7.589,0.838
40,4.400,2.794,0.575,0.929,2.199,4.291,5.655,6.370,12.088,12.088,0.358
45,6.600,3.314,0.467,0.707,0.899,1.451,2.002,2.100,74.060,74.060,0.302
50,9.800,0.751,0.444,0.503,0.558,0.752,1.715,1.923,2.049,2.049,1.332
55,7.400,1.161,0.449,0.521,0.746,1.231,2.198,3.484,8.298,8.298,0.861
