Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,130.200,1.479,0.657,0.860,1.113,1.623,2.168,2.824,6.516,51.536,0.676
5,146.600,1.333,0.583,0.862,1.410,1.604,1.795,1.987,2.740,5.794,0.750
10,190.400,1.021,0.589,0.705,0.803,1.314,1.578,1.706,2.154,13.958,0.979
15,160.000,1.074,0.586,0.687,0.803,1.460,1.702,1.788,2.225,12.828,0.931
20,159.400,1.108,0.565,0.674,1.136,1.464,1.606,1.725,2.050,8.257,0.902
25,174.200,1.015,0.550,0.653,0.747,1.448,1.632,1.770,2.004,3.286,0.985
30,178.200,1.029,0.574,0.663,0.764,1.376,1.541,1.670,1.980,10.334,0.972
35,207.800,0.847,0.550,0.638,0.687,0.798,1.434,1.585,1.882,10.895,1.181
40,175.200,1.001,0.563,0.647,0.738,1.388,1.577,1.703,2.020,9.586,0.999
45,136.600,1.150,0.567,0.692,1.258,1.519,1.698,1.785,1.981,2.585,0.869
50,225.800,0.806,0.558,0.651,0.693,0.771,1.126,1.424,1.886,11.244,1.241
55,219.800,0.867,0.572,0.675,0.727,0.861,1.458,1.629,1.806,2.529,1.153
