Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.200,20.652,8.410,17.659,20.817,24.671,28.256,33.623,50.598,50.598,0.048
5,12.800,13.357,7.407,8.436,9.281,16.168,19.980,25.752,69.543,69.543,0.075
10,11.600,11.545,7.307,8.280,9.241,16.946,20.573,21.774,22.959,22.959,0.087
15,16.200,10.167,7.487,8.366,9.108,10.487,15.392,16.379,20.760,20.760,0.098
20,10.400,11.375,7.358,8.302,8.987,14.994,18.443,18.700,24.191,24.191,0.088
25,13.000,9.845,5.202,6.063,6.722,14.633,16.173,18.296,22.855,22.855,0.102
30,15.800,7.631,4.997,5.938,6.388,7.621,14.416,15.791,16.725,16.725,0.131
35,14.400,7.216,5.082,5.812,6.115,6.978,13.241,14.679,17.529,17.529,0.139
40,12.400,9.971,5.361,6.154,7.087,14.517,16.258,18.937,23.937,23.937,0.100
45,14.400,7.878,4.883,5.645,6.333,7.980,14.768,15.819,17.607,17.607,0.127
50,17.800,7.769,5.207,5.873,6.532,7.639,14.807,15.847,16.466,16.466,0.129
55,15.800,7.539,5.121,5.817,6.210,7.000,14.585,15.905,18.319,18.319,0.133
