Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,4.000,3.760,1.800,2.460,3.852,5.155,6.682,7.768,7.768,7.768,0.266
5,6.000,3.023,1.522,1.823,2.553,4.000,4.889,5.559,6.710,6.710,0.331
10,8.400,2.569,1.258,1.859,2.226,3.192,4.200,4.820,6.401,6.401,0.389
15,2.000,20.171,3.195,3.583,4.081,5.491,164.596,164.596,164.596,164.596,0.050
20,5.000,4.047,1.678,2.837,3.441,4.198,7.891,8.316,11.751,11.751,0.247
25,6.200,2.765,1.322,1.984,2.461,3.347,4.065,5.262,6.017,6.017,0.362
30,7.000,3.304,1.560,2.066,2.757,4.300,6.217,7.438,7.747,7.747,0.303
35,6.200,2.980,1.467,2.102,2.397,4.057,4.756,5.304,6.690,6.690,0.336
40,5.200,5.331,1.377,1.675,4.805,7.831,11.942,13.118,16.258,16.258,0.188
45,5.800,3.560,1.813,2.466,3.139,4.292,5.997,6.772,6.779,6.779,0.281
50,10.800,2.568,1.562,2.001,2.315,2.895,3.995,4.200,4.431,4.431,0.389
55,9.800,3.517,1.578,2.207,2.734,3.993,6.399,7.185,13.759,13.759,0.284
