Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,98.400,2.082,0.810,1.186,1.825,2.623,3.328,4.169,6.292,26.568,0.480
5,131.400,1.552,0.679,0.948,1.226,1.865,2.362,2.724,3.827,45.447,0.644
10,152.400,1.188,0.662,0.827,0.962,1.346,1.896,2.170,2.933,14.722,0.842
15,171.200,1.147,0.673,0.841,0.960,1.193,1.810,2.039,2.854,11.673,0.872
20,155.600,1.140,0.685,0.858,0.955,1.169,1.763,2.066,2.936,18.428,0.877
25,158.200,1.190,0.716,0.865,0.974,1.194,1.890,2.152,3.284,15.095,0.840
30,142.000,1.256,0.760,0.933,1.060,1.361,2.014,2.247,2.806,3.440,0.796
35,129.600,1.296,0.736,0.937,1.062,1.382,2.043,2.308,3.612,15.022,0.771
40,143.200,1.337,0.801,0.970,1.119,1.634,2.074,2.283,2.803,9.205,0.748
45,153.200,1.170,0.721,0.903,1.016,1.267,1.846,2.123,2.502,5.046,0.855
50,154.400,1.170,0.733,0.894,1.004,1.237,1.839,2.114,2.627,9.331,0.855
55,144.600,1.251,0.737,0.880,0.995,1.332,1.940,2.128,2.703,46.341,0.799
