Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.000,10.449,5.966,6.525,8.331,13.596,15.554,22.484,32.021,32.021,0.096
5,17.800,8.976,5.595,6.313,7.135,12.399,13.866,14.711,15.995,15.995,0.111
10,15.800,7.601,5.242,5.883,6.365,7.165,13.677,15.213,15.411,15.411,0.132
15,20.600,6.176,5.190,5.634,5.840,6.131,6.597,7.746,12.016,13.622,0.162
20,21.400,6.629,5.223,5.625,5.811,6.495,9.229,12.808,12.976,13.193,0.151
25,19.600,7.399,5.292,5.546,5.748,7.525,12.609,14.393,15.392,15.392,0.135
30,22.000,7.136,5.183,5.708,6.048,6.898,12.941,14.495,16.505,20.142,0.140
35,15.800,8.920,5.246,5.761,6.161,12.260,13.894,16.531,43.746,43.746,0.112
40,11.600,8.754,5.300,6.009,7.176,11.029,14.503,16.119,19.990,19.990,0.114
45,20.200,6.820,5.284,5.819,6.527,7.313,8.236,9.442,12.542,13.545,0.147
50,18.400,8.175,5.232,5.591,6.160,10.852,14.563,17.479,18.783,18.783,0.122
55,14.800,8.412,5.523,6.105,6.725,9.252,14.018,16.154,28.498,28.498,0.119
