Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.200,1.124,0.320,0.434,0.694,1.209,2.013,3.785,11.316,11.316,0.890
5,21.800,0.501,0.313,0.372,0.402,0.484,0.728,0.932,2.187,2.796,1.995
10,23.000,0.460,0.287,0.336,0.363,0.419,0.660,0.870,2.567,3.697,2.174
15,20.800,0.402,0.260,0.324,0.358,0.411,0.485,0.706,0.786,2.178,2.486
20,21.000,0.391,0.277,0.320,0.342,0.396,0.509,0.549,0.707,2.569,2.558
25,18.200,0.362,0.286,0.316,0.334,0.378,0.424,0.632,0.725,0.725,2.763
30,17.600,0.499,0.280,0.334,0.369,0.605,0.697,0.883,2.594,2.594,2.005
35,20.800,0.398,0.243,0.317,0.347,0.421,0.582,0.751,0.794,0.814,2.514
40,15.400,0.556,0.263,0.321,0.357,0.693,0.876,1.088,4.698,4.698,1.798
45,18.400,0.385,0.282,0.313,0.339,0.380,0.539,0.755,0.957,0.957,2.600
50,14.400,0.468,0.287,0.319,0.380,0.617,0.795,0.845,1.373,1.373,2.136
55,20.000,0.398,0.250,0.313,0.336,0.390,0.650,0.813,1.102,1.102,2.511
