Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,115.000,1.721,0.656,0.819,1.011,1.947,3.095,4.511,9.163,36.912,0.581
5,118.200,1.415,0.630,0.894,1.120,1.671,2.224,3.203,4.609,7.062,0.707
10,199.400,0.953,0.604,0.698,0.765,0.941,1.467,1.718,3.183,11.128,1.050
15,206.600,0.906,0.580,0.698,0.758,0.883,1.425,1.659,2.468,5.275,1.103
20,259.400,0.756,0.602,0.689,0.721,0.780,0.859,0.951,1.319,3.749,1.322
25,229.000,0.851,0.598,0.698,0.751,0.847,1.024,1.213,2.887,6.244,1.174
30,208.600,0.859,0.575,0.677,0.717,0.797,1.348,1.561,2.864,7.090,1.164
35,236.800,0.767,0.602,0.678,0.711,0.755,0.838,1.056,1.667,11.263,1.305
40,218.400,0.859,0.582,0.657,0.703,0.797,1.351,1.516,2.131,8.014,1.165
45,165.800,1.013,0.604,0.704,0.775,1.080,1.695,1.903,3.196,9.971,0.987
50,127.000,1.367,0.628,0.955,1.147,1.512,1.850,2.349,6.159,14.338,0.731
55,198.600,0.890,0.586,0.670,0.744,0.905,1.350,1.524,3.454,5.926,1.123
