Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2.800,8.242,1.973,5.785,8.359,10.440,14.137,18.202,18.202,18.202,0.121
5,4.600,2.327,0.678,1.053,1.648,2.970,5.423,5.478,7.440,7.440,0.430
10,8.200,2.027,0.443,0.821,1.089,2.937,4.196,5.382,8.401,8.401,0.493
15,7.200,1.327,0.587,0.773,0.951,1.605,2.423,3.304,5.717,5.717,0.753
20,8.200,1.705,0.500,0.881,0.967,1.449,2.989,6.952,10.582,10.582,0.587
25,6.400,1.469,0.542,0.715,0.889,1.376,2.520,5.006,9.509,9.509,0.681
30,7.800,1.710,0.609,0.811,1.050,1.929,2.871,5.290,12.626,12.626,0.585
35,7.200,1.221,0.541,0.711,0.927,1.358,1.988,4.425,5.003,5.003,0.819
40,9.800,1.187,0.439,0.685,0.787,1.456,1.831,2.031,5.928,5.928,0.842
45,10.400,0.761,0.410,0.574,0.674,0.808,1.207,1.295,2.316,2.316,1.314
50,5.800,1.082,0.443,0.660,0.961,1.466,1.633,1.924,2.755,2.755,0.924
55,9.200,0.928,0.427,0.605,0.778,1.202,1.628,1.858,2.743,2.743,1.078
