Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.000,1.022,0.319,0.561,0.831,1.422,1.893,2.384,4.170,4.170,0.978
5,14.200,0.613,0.316,0.394,0.571,0.776,0.882,0.945,1.594,1.594,1.632
10,13.200,0.972,0.326,0.497,0.710,0.805,1.971,3.489,6.977,6.977,1.029
15,18.800,0.609,0.275,0.388,0.608,0.727,0.846,0.965,2.562,2.562,1.642
20,16.000,0.546,0.262,0.339,0.576,0.728,0.801,0.840,1.122,1.122,1.831
25,16.000,0.572,0.264,0.335,0.602,0.673,0.809,1.141,2.198,2.198,1.749
30,20.200,0.575,0.287,0.328,0.453,0.640,0.777,0.803,3.436,4.750,1.738
35,10.800,0.736,0.297,0.577,0.641,0.786,0.823,1.069,4.159,4.159,1.358
40,13.000,0.525,0.281,0.328,0.498,0.696,0.766,0.825,0.956,0.956,1.906
45,11.800,0.489,0.287,0.331,0.420,0.622,0.789,0.838,0.883,0.883,2.046
50,19.200,0.475,0.251,0.319,0.400,0.629,0.791,0.826,1.150,1.150,2.106
55,10.400,0.686,0.299,0.562,0.674,0.790,0.853,0.984,2.695,2.695,1.457
