Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,139.800,4.380,1.489,2.693,3.624,5.245,7.593,9.103,14.065,24.380,0.228
5,148.400,4.311,0.977,2.672,4.144,5.737,6.659,7.415,8.498,13.637,0.232
10,197.800,3.250,1.040,2.152,2.778,3.834,5.608,6.406,7.788,32.081,0.308
15,179.000,3.749,0.999,2.293,3.087,4.979,6.779,7.390,8.476,10.889,0.267
20,164.800,3.896,1.381,2.424,3.509,5.274,6.521,6.985,7.877,9.130,0.257
25,179.600,3.705,1.033,2.167,2.960,5.191,6.760,7.357,8.365,9.129,0.270
30,178.000,3.486,1.079,2.166,2.913,4.580,5.954,6.786,8.010,11.066,0.287
35,215.600,2.974,0.922,1.955,2.495,3.127,5.298,6.201,8.559,20.972,0.336
40,189.400,3.552,1.041,2.158,2.940,4.791,6.324,7.124,8.028,9.817,0.282
45,156.600,4.239,1.051,2.551,3.846,5.825,6.992,7.789,8.807,13.068,0.236
50,240.800,2.697,1.114,1.956,2.439,3.012,4.068,5.287,6.940,15.386,0.371
55,216.400,2.866,1.000,2.035,2.537,3.128,4.683,5.714,7.755,14.236,0.349
