Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,196.200,1.042,0.590,0.784,0.915,1.147,1.415,1.634,2.775,11.880,0.959
5,225.600,0.860,0.588,0.684,0.733,0.817,1.119,1.526,2.288,11.777,1.163
10,201.800,0.947,0.572,0.689,0.755,1.172,1.503,1.669,1.988,10.833,1.056
15,209.000,0.813,0.580,0.658,0.701,0.790,1.309,1.572,1.843,3.197,1.231
20,261.000,0.748,0.568,0.644,0.682,0.746,0.904,1.195,1.670,5.708,1.337
25,219.200,0.828,0.567,0.664,0.704,0.771,1.371,1.527,1.800,13.448,1.208
30,229.200,0.767,0.581,0.666,0.699,0.758,0.871,1.310,1.619,5.971,1.304
35,198.800,0.838,0.561,0.655,0.701,0.807,1.387,1.520,1.765,3.697,1.194
40,227.400,0.803,0.574,0.661,0.704,0.779,1.281,1.434,1.663,4.479,1.245
45,207.800,0.798,0.564,0.648,0.685,0.761,1.304,1.468,1.771,4.600,1.254
50,230.600,0.796,0.567,0.650,0.691,0.761,1.253,1.509,1.876,3.372,1.256
55,236.000,0.765,0.563,0.634,0.676,0.738,0.993,1.363,1.701,9.383,1.307
