Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.800,8.527,5.394,5.740,6.370,11.464,14.306,16.900,21.962,21.962,0.117
5,23.400,6.568,5.347,5.609,5.825,6.153,10.016,12.972,14.047,16.501,0.152
10,17.400,7.138,5.140,5.553,5.743,8.106,11.518,12.276,13.007,13.007,0.140
15,21.600,6.660,5.088,5.496,5.632,5.943,11.899,13.091,13.680,13.774,0.150
20,24.200,6.304,5.170,5.428,5.555,5.815,10.829,11.272,12.692,13.236,0.159
25,23.400,6.253,5.206,5.519,5.622,5.862,8.044,11.613,13.748,14.023,0.160
30,22.400,6.372,5.098,5.426,5.577,5.853,8.289,11.279,20.330,25.914,0.157
35,23.000,6.221,5.181,5.441,5.576,5.772,9.046,12.177,12.887,13.149,0.161
40,22.800,6.120,5.193,5.440,5.581,5.776,6.391,11.169,13.310,13.574,0.163
45,20.000,6.466,5.086,5.417,5.560,5.830,11.072,11.758,12.666,12.666,0.155
50,20.200,6.087,5.114,5.436,5.545,5.766,6.524,9.121,13.720,13.822,0.164
55,25.600,5.768,5.079,5.381,5.535,5.652,5.817,6.233,11.596,13.717,0.173
