Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,176.200,1.140,0.613,0.771,0.912,1.196,1.596,1.854,4.041,28.189,0.877
5,204.000,0.961,0.576,0.691,0.758,1.204,1.548,1.666,2.021,9.941,1.041
10,196.800,0.892,0.564,0.669,0.720,0.857,1.426,1.594,2.094,6.647,1.121
15,232.200,0.803,0.584,0.657,0.698,0.770,1.057,1.426,1.803,10.306,1.246
20,207.800,0.840,0.568,0.656,0.696,0.785,1.345,1.513,2.386,6.047,1.190
25,215.800,0.877,0.568,0.669,0.716,0.887,1.390,1.527,2.194,5.379,1.140
30,233.000,0.794,0.562,0.658,0.700,0.769,1.276,1.418,1.690,3.272,1.259
35,230.600,0.802,0.563,0.645,0.687,0.771,1.305,1.479,1.806,4.059,1.247
40,237.400,0.782,0.570,0.661,0.699,0.766,1.023,1.384,1.769,6.086,1.278
45,227.200,0.806,0.549,0.635,0.680,0.764,1.327,1.544,1.856,4.010,1.241
50,188.200,1.005,0.555,0.683,0.764,1.295,1.593,1.744,2.554,8.123,0.995
55,224.400,0.805,0.566,0.659,0.704,0.774,1.298,1.434,1.736,3.298,1.242
