Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.000,0.879,0.366,0.493,0.685,1.114,1.659,2.085,4.080,4.080,1.137
5,18.200,0.782,0.298,0.378,0.443,0.712,0.898,1.069,9.354,9.354,1.278
10,18.600,0.668,0.318,0.371,0.445,0.585,0.838,1.117,8.037,8.037,1.498
15,22.400,0.429,0.284,0.331,0.353,0.425,0.661,0.799,1.456,1.938,2.330
20,17.000,0.553,0.287,0.323,0.355,0.447,0.692,0.843,10.790,10.790,1.808
25,22.600,0.428,0.268,0.313,0.332,0.390,0.606,0.692,0.873,5.921,2.339
30,17.800,0.368,0.251,0.309,0.334,0.381,0.491,0.607,0.788,0.788,2.721
35,24.800,0.360,0.253,0.312,0.333,0.367,0.445,0.496,0.831,0.918,2.779
40,19.000,0.407,0.273,0.317,0.344,0.421,0.597,0.739,1.275,1.275,2.456
45,14.600,0.543,0.253,0.338,0.397,0.656,0.821,1.390,2.720,2.720,1.841
50,15.200,0.479,0.291,0.350,0.388,0.565,0.731,0.837,1.491,1.491,2.090
55,12.000,0.656,0.299,0.391,0.583,0.799,0.946,1.425,2.327,2.327,1.525
