Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.000,1.331,0.882,1.136,1.267,1.432,1.678,1.935,3.195,3.195,0.751
5,18.400,1.444,0.781,1.128,1.286,1.620,2.271,2.518,2.852,2.852,0.692
10,18.200,1.405,0.898,1.159,1.276,1.524,1.766,1.928,5.562,5.562,0.712
15,18.000,1.354,0.784,1.127,1.247,1.427,1.763,2.106,3.251,3.251,0.738
20,19.400,1.413,0.869,1.079,1.241,1.587,2.041,2.264,3.942,3.942,0.708
25,14.200,1.442,0.872,1.196,1.390,1.572,1.791,2.558,2.883,2.883,0.694
30,18.200,1.558,0.726,1.115,1.276,1.667,2.450,3.400,6.465,6.465,0.642
35,19.200,1.532,0.842,1.098,1.273,1.562,2.483,2.963,6.896,6.896,0.653
40,14.400,1.564,0.882,1.235,1.410,1.703,2.315,2.510,5.257,5.257,0.640
45,16.600,1.431,0.827,1.140,1.313,1.608,2.071,2.157,3.462,3.462,0.699
50,15.600,1.283,0.764,1.052,1.238,1.408,1.607,2.142,2.919,2.919,0.779
55,15.200,1.478,0.932,1.185,1.308,1.561,2.077,2.806,5.123,5.123,0.677
