Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.200,1.498,0.770,1.160,1.405,1.617,1.946,2.394,4.673,4.673,0.667
5,18.600,1.373,0.784,1.144,1.260,1.408,1.951,2.262,2.930,2.930,0.728
10,17.000,1.572,0.948,1.190,1.384,1.695,1.959,2.694,7.864,7.864,0.636
15,16.400,1.564,0.928,1.265,1.429,1.601,2.227,2.811,5.217,5.217,0.639
20,20.800,1.250,0.812,1.087,1.197,1.336,1.465,1.684,2.102,4.453,0.800
25,18.800,1.297,0.725,1.090,1.226,1.378,1.643,1.901,5.057,5.057,0.771
30,22.600,1.292,0.864,1.105,1.203,1.362,1.598,2.205,2.519,2.520,0.774
35,19.400,1.316,0.819,1.126,1.266,1.428,1.624,1.693,4.307,4.307,0.760
40,20.800,1.228,0.830,1.104,1.220,1.334,1.442,1.544,1.728,2.088,0.814
45,16.800,1.310,0.951,1.144,1.256,1.421,1.578,1.677,3.085,3.085,0.763
50,24.200,1.219,0.818,1.066,1.185,1.308,1.432,1.619,2.196,3.153,0.820
55,23.400,1.184,0.759,1.049,1.171,1.295,1.443,1.598,1.765,1.943,0.844
