Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,1.107,0.351,0.503,0.809,1.308,2.467,3.175,4.296,4.296,0.903
5,14.200,0.584,0.295,0.386,0.486,0.794,0.866,0.916,1.162,1.162,1.711
10,12.400,0.723,0.290,0.410,0.706,0.822,0.993,1.382,2.439,2.439,1.383
15,16.000,0.704,0.274,0.363,0.477,0.801,0.961,1.898,4.072,4.072,1.420
20,15.600,0.515,0.274,0.333,0.373,0.730,0.809,0.866,2.406,2.406,1.942
25,15.400,0.644,0.297,0.380,0.685,0.752,0.806,0.933,2.480,2.480,1.553
30,12.800,0.486,0.292,0.322,0.402,0.705,0.781,0.810,0.880,0.880,2.056
35,16.400,0.511,0.275,0.323,0.359,0.684,0.785,0.816,2.383,2.383,1.958
40,17.600,0.482,0.255,0.323,0.379,0.694,0.776,0.795,0.987,0.987,2.075
45,17.600,0.461,0.277,0.313,0.393,0.637,0.764,0.834,0.912,0.912,2.167
50,16.000,0.501,0.264,0.326,0.453,0.670,0.780,0.813,1.138,1.138,1.995
55,13.200,0.552,0.250,0.322,0.613,0.765,0.810,0.864,0.961,0.961,1.812
