Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,1.140,0.423,0.608,0.802,1.065,2.309,2.661,5.611,5.611,0.877
5,16.800,0.614,0.321,0.384,0.444,0.664,0.799,0.934,6.561,6.561,1.629
10,18.000,0.563,0.295,0.353,0.397,0.579,0.807,1.483,3.763,3.763,1.776
15,10.600,0.607,0.304,0.348,0.643,0.708,0.784,0.873,3.033,3.033,1.647
20,18.400,0.491,0.268,0.339,0.366,0.589,0.800,0.961,2.503,2.503,2.037
25,13.400,0.773,0.262,0.368,0.608,0.786,1.035,1.286,10.648,10.648,1.294
30,10.400,0.779,0.408,0.502,0.565,0.971,1.278,1.621,4.211,4.211,1.283
35,12.000,0.626,0.438,0.474,0.517,0.682,1.002,1.297,1.374,1.374,1.597
40,10.200,0.930,0.444,0.512,0.614,1.021,1.641,2.576,3.942,3.942,1.075
45,9.000,0.716,0.408,0.495,0.595,0.760,1.252,1.395,1.707,1.707,1.396
50,11.800,0.670,0.445,0.496,0.550,0.764,1.079,1.244,1.449,1.449,1.493
55,15.200,0.640,0.412,0.471,0.524,0.665,1.107,1.192,1.621,1.621,1.561
