Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,168.200,1.160,0.626,0.760,0.886,1.356,1.881,2.136,3.593,19.512,0.862
5,219.800,0.833,0.585,0.666,0.712,0.797,1.143,1.404,2.094,14.387,1.201
10,226.000,0.848,0.569,0.662,0.708,0.816,1.334,1.545,1.962,11.498,1.179
15,235.000,0.820,0.568,0.671,0.709,0.791,1.279,1.417,1.691,16.466,1.219
20,229.000,0.802,0.559,0.649,0.687,0.760,1.322,1.477,1.720,11.330,1.247
25,232.800,0.741,0.568,0.643,0.678,0.739,0.844,1.267,1.680,3.180,1.350
30,234.000,0.802,0.547,0.642,0.688,0.769,1.288,1.431,1.787,5.947,1.247
35,250.800,0.719,0.573,0.631,0.665,0.711,0.804,1.246,1.576,2.442,1.391
40,207.400,0.859,0.563,0.636,0.678,0.818,1.476,1.604,2.037,3.651,1.165
45,210.000,0.903,0.580,0.670,0.725,1.199,1.389,1.507,1.984,5.091,1.107
50,211.000,0.833,0.567,0.640,0.678,0.780,1.522,1.640,1.903,2.383,1.200
55,221.000,0.778,0.561,0.647,0.689,0.750,1.241,1.401,1.655,3.980,1.285
