Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,6.200,27.192,11.655,20.291,25.467,29.721,34.754,38.514,100.831,100.831,0.037
5,10.600,12.002,6.739,7.741,10.065,13.779,21.133,22.923,29.006,29.006,0.083
10,12.600,10.855,6.704,7.410,8.609,10.466,19.666,21.436,45.363,45.363,0.092
15,13.200,10.417,6.316,6.909,7.632,9.095,14.466,17.227,82.601,82.601,0.096
20,14.600,9.227,5.577,6.846,7.631,10.308,16.398,17.810,19.074,19.074,0.108
25,14.400,9.104,5.762,6.600,7.666,9.248,17.143,20.092,20.744,20.744,0.110
30,12.800,8.769,5.992,7.027,7.689,8.823,16.227,17.180,20.844,20.844,0.114
35,11.400,9.464,5.842,6.928,7.707,9.480,18.784,20.384,24.130,24.130,0.106
40,12.600,10.532,5.856,6.716,7.681,9.863,17.719,19.287,93.100,93.100,0.095
45,15.000,8.831,5.994,6.565,7.357,9.363,15.084,16.566,23.540,23.540,0.113
50,12.000,9.125,6.066,7.190,7.982,8.817,16.231,18.153,23.743,23.743,0.110
55,16.400,7.889,5.811,6.794,7.370,7.963,9.089,12.257,17.441,17.441,0.127
