Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,193.800,3.215,1.052,2.246,2.813,3.575,5.302,6.467,8.489,20.645,0.311
5,207.400,2.957,1.143,2.065,2.547,3.102,5.096,6.031,7.918,16.087,0.338
10,215.200,2.899,1.417,1.999,2.559,3.144,4.748,5.911,7.171,13.258,0.345
15,232.200,2.704,1.171,1.935,2.496,2.994,4.178,5.450,6.696,8.625,0.370
20,255.800,2.583,0.988,1.881,2.344,2.832,3.553,5.129,7.044,12.892,0.387
25,229.400,2.882,1.089,1.956,2.532,3.082,4.819,6.066,7.861,8.460,0.347
30,243.800,2.750,1.043,1.898,2.428,2.976,4.443,5.994,7.371,11.020,0.364
35,238.600,2.639,1.055,1.937,2.426,2.946,3.644,5.212,6.417,9.005,0.379
40,239.600,2.659,0.951,1.929,2.451,2.955,3.803,5.355,6.530,7.591,0.376
45,250.400,2.546,1.028,1.957,2.436,2.880,3.185,4.013,6.418,8.274,0.393
50,233.000,2.769,0.955,1.971,2.517,3.038,4.305,5.623,7.585,9.811,0.361
55,236.000,2.712,0.926,1.944,2.508,2.966,3.880,5.511,6.803,9.893,0.369
