Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,168.400,3.610,1.014,2.453,3.048,4.351,5.907,6.773,9.258,23.809,0.277
5,226.200,2.895,0.917,1.949,2.531,3.107,4.989,5.752,7.625,13.374,0.345
10,233.600,2.702,1.025,1.931,2.466,3.016,4.262,5.222,6.186,8.410,0.370
15,258.000,2.430,1.037,1.891,2.348,2.782,3.070,3.443,6.057,7.927,0.412
20,247.800,2.623,0.958,1.910,2.394,2.877,3.575,5.115,7.200,16.322,0.381
25,255.000,2.520,0.974,1.894,2.357,2.856,3.222,4.309,6.284,12.963,0.397
30,267.000,2.432,0.957,1.877,2.321,2.807,3.147,3.749,5.934,7.477,0.411
35,239.600,2.715,1.030,1.946,2.479,3.014,4.353,5.340,6.416,7.607,0.368
40,261.600,2.415,1.035,1.879,2.273,2.740,3.065,3.505,6.200,17.635,0.414
45,272.000,2.377,0.956,1.861,2.309,2.753,3.038,3.228,5.638,6.877,0.421
50,233.600,2.702,1.002,1.916,2.400,2.952,4.146,5.626,7.619,10.330,0.370
55,255.000,2.485,1.021,1.932,2.382,2.818,3.148,3.683,6.035,10.260,0.402
