Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.000,2.230,1.214,1.775,2.126,2.526,2.944,3.314,3.663,3.663,0.448
5,16.200,1.677,0.840,1.245,1.481,1.900,2.592,2.950,3.799,3.799,0.596
10,14.800,1.650,0.897,1.321,1.466,1.896,2.528,2.751,3.107,3.107,0.606
15,10.800,1.805,0.992,1.454,1.711,1.984,2.281,2.784,4.273,4.273,0.554
20,8.400,2.187,1.181,1.566,1.862,2.552,3.125,3.313,6.790,6.790,0.457
25,7.800,2.583,1.617,1.847,2.224,2.848,3.303,4.180,10.469,10.469,0.387
30,8.800,2.439,1.523,1.883,2.246,2.816,3.587,3.871,4.943,4.943,0.410
35,10.800,2.280,1.283,1.716,1.985,2.620,3.832,4.059,5.655,5.655,0.439
40,10.400,3.313,1.114,1.609,1.988,2.506,2.972,3.920,64.599,64.599,0.302
45,8.400,2.181,1.379,1.801,2.081,2.359,2.896,3.103,4.385,4.385,0.458
50,8.400,2.638,1.327,1.922,2.227,3.124,3.943,4.646,6.211,6.211,0.379
55,10.200,2.332,1.362,1.871,2.241,2.593,3.131,3.653,4.662,4.662,0.429
