Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.800,2.078,0.526,0.759,1.579,2.303,4.751,5.846,10.858,10.858,0.481
5,12.800,0.790,0.349,0.457,0.640,0.905,1.190,1.310,5.655,5.655,1.265
10,14.000,0.761,0.368,0.457,0.583,0.885,1.250,1.862,2.712,2.712,1.315
15,10.600,0.813,0.314,0.425,0.589,0.893,1.091,2.131,5.773,5.773,1.230
20,15.200,0.699,0.336,0.430,0.609,0.834,1.016,1.147,3.153,3.153,1.430
25,13.600,0.668,0.395,0.443,0.502,0.842,1.107,1.226,2.538,2.538,1.498
30,12.000,0.703,0.376,0.462,0.593,0.891,1.061,1.341,2.464,2.464,1.422
35,10.200,0.929,0.419,0.496,0.787,1.148,1.323,1.646,6.016,6.016,1.076
40,10.200,0.882,0.370,0.536,0.792,1.077,1.334,1.579,2.543,2.543,1.134
45,9.800,0.824,0.386,0.512,0.755,1.070,1.287,1.608,1.984,1.984,1.213
50,11.400,0.846,0.427,0.504,0.563,0.845,1.278,1.413,7.703,7.703,1.182
55,9.400,0.609,0.373,0.468,0.557,0.688,0.853,1.058,1.331,1.331,1.642
