Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,167.800,1.102,0.604,0.754,0.888,1.164,1.652,2.016,4.506,10.008,0.908
5,219.200,0.792,0.581,0.663,0.703,0.781,0.985,1.480,1.800,5.303,1.263
10,211.800,0.833,0.576,0.657,0.702,0.807,1.327,1.535,1.896,7.206,1.200
15,221.600,0.754,0.556,0.646,0.683,0.749,0.932,1.349,1.678,2.755,1.327
20,219.800,0.867,0.568,0.674,0.724,0.848,1.368,1.504,1.954,10.470,1.153
25,205.400,0.896,0.575,0.690,0.752,0.870,1.408,1.736,2.266,9.837,1.116
30,216.200,0.883,0.571,0.682,0.756,0.882,1.128,1.365,3.539,20.375,1.132
35,187.000,0.989,0.576,0.697,0.808,1.023,1.503,1.941,3.307,8.222,1.011
40,184.600,0.944,0.582,0.694,0.764,0.938,1.498,1.885,2.763,7.659,1.059
45,176.200,1.024,0.591,0.745,0.841,1.056,1.690,1.897,3.057,4.699,0.976
50,155.200,1.084,0.588,0.747,0.856,1.204,1.837,2.088,3.506,6.728,0.923
55,228.800,0.846,0.580,0.658,0.707,0.831,1.163,1.688,2.507,11.040,1.182
