Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,148.200,4.149,1.425,2.833,3.650,4.912,6.570,7.637,11.017,20.765,0.241
5,172.000,3.623,1.119,2.428,3.080,4.336,6.246,6.945,8.854,15.373,0.276
10,197.200,3.263,1.153,2.168,2.824,3.707,5.718,6.774,8.414,11.114,0.306
15,234.000,2.751,1.084,2.046,2.541,3.063,3.752,5.090,6.971,12.046,0.364
20,222.000,2.742,1.434,2.026,2.527,3.036,3.903,4.938,6.938,17.409,0.365
25,207.800,3.118,1.404,2.016,2.577,3.322,5.673,6.894,8.316,11.323,0.321
30,221.400,2.852,1.220,2.091,2.614,3.162,4.011,5.376,7.247,14.929,0.351
35,185.600,3.471,1.236,2.192,2.877,4.146,6.024,7.179,9.786,20.166,0.288
40,173.400,3.933,1.364,2.453,3.251,5.034,6.950,8.002,10.104,13.059,0.254
45,235.600,2.738,0.969,2.117,2.632,3.184,3.788,4.209,5.200,15.261,0.365
50,191.600,3.352,1.039,2.147,2.806,3.815,5.956,7.483,9.195,17.663,0.298
55,175.000,3.756,1.495,2.500,3.081,3.977,6.451,8.512,13.347,17.651,0.266
