Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,422.400,2.355,0.339,0.888,1.845,2.978,4.596,6.291,11.918,24.422,0.425
5,483.800,2.060,0.305,0.709,1.552,2.605,4.681,5.722,8.932,19.574,0.486
10,484.800,2.052,0.287,0.722,1.566,2.668,4.372,5.672,9.297,15.981,0.487
15,533.400,1.870,0.257,0.693,1.422,2.520,3.388,5.448,7.526,16.548,0.535
20,552.000,1.809,0.276,0.669,1.504,2.405,3.113,5.305,7.047,15.665,0.553
25,510.200,1.952,0.272,0.694,1.532,2.551,3.895,5.602,8.036,19.190,0.512
30,532.000,1.875,0.247,0.686,1.542,2.484,3.455,5.495,7.217,13.979,0.533
35,539.000,1.850,0.264,0.677,1.470,2.505,3.350,5.452,6.405,14.209,0.541
40,537.200,1.857,0.257,0.702,1.481,2.502,3.287,5.428,6.498,15.916,0.539
45,566.000,1.762,0.249,0.693,1.449,2.485,3.098,5.276,6.075,13.438,0.567
50,500.800,1.991,0.263,0.700,1.607,2.614,3.923,5.726,7.693,14.607,0.502
55,531.800,1.875,0.257,0.699,1.493,2.556,3.306,5.413,6.763,14.355,0.533
