Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.400,11.915,6.376,7.612,8.645,16.299,19.155,23.918,40.182,40.182,0.084
5,11.600,11.500,5.728,6.976,12.701,14.471,16.497,17.114,20.556,20.556,0.087
10,11.600,9.942,5.968,7.013,7.721,12.813,15.521,17.437,36.190,36.190,0.101
15,13.200,11.361,5.836,7.046,9.705,15.433,18.438,18.815,24.125,24.125,0.088
20,11.400,10.534,5.911,7.260,8.227,14.434,16.313,17.261,19.697,19.697,0.095
25,12.000,10.122,6.619,7.517,8.161,12.061,17.458,19.442,20.345,20.345,0.099
30,11.000,12.442,7.144,8.270,9.268,18.056,20.348,21.021,22.762,22.762,0.080
35,8.800,14.429,7.822,8.741,17.177,19.914,20.611,21.656,22.198,22.198,0.069
40,11.400,13.763,7.824,8.515,10.603,18.701,22.885,26.369,34.563,34.563,0.073
45,11.800,13.701,7.873,9.462,10.588,17.410,22.821,24.676,28.590,28.590,0.073
50,10.600,11.658,8.204,8.846,9.951,11.554,20.891,22.330,25.400,25.400,0.086
55,7.200,12.415,8.116,9.021,9.987,14.484,19.928,30.052,30.747,30.747,0.081
