Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,93.800,6.487,2.033,4.334,5.718,8.337,10.316,11.576,14.926,34.444,0.154
5,152.800,4.193,1.187,2.919,3.645,4.529,6.622,8.450,12.223,55.774,0.239
10,154.000,4.146,1.489,2.943,3.726,4.454,5.862,7.745,12.451,69.480,0.241
15,145.200,4.589,1.716,3.101,4.018,5.160,7.806,9.350,11.954,15.281,0.218
20,103.800,6.635,1.620,3.500,4.785,7.686,11.866,15.805,26.507,80.107,0.151
25,113.800,5.812,2.437,3.999,5.083,6.389,8.522,10.456,19.337,68.638,0.172
30,103.800,6.431,2.388,4.152,5.281,6.972,10.764,13.027,19.115,74.049,0.155
35,113.800,5.538,1.948,3.999,4.993,5.991,8.404,10.638,18.049,24.294,0.181
40,113.400,5.916,2.453,4.146,5.195,6.540,8.098,9.571,16.176,101.280,0.169
45,108.800,5.936,1.701,4.004,5.174,6.776,9.281,10.987,17.101,83.589,0.168
50,109.600,6.006,2.025,3.974,5.059,6.604,9.565,11.270,25.779,55.123,0.166
55,91.400,7.281,2.153,4.248,6.076,9.528,12.209,13.857,19.195,82.350,0.137
